source_code,source_concept_id,source_vocabulary_id,source_code_description,target_concept_id,target_vocabulary_id,valid_start_date,valid_end_date,invalid_reason
"A1022000010000084",0,"RINCHU_OBX_CD","尿糖定量 [一日量]",3005478,"LOINC",19700101,20991231,""
"A1022000010000085",0,"RINCHU_OBX_CD","尿糖定量 [濃度]",3020399,"LOINC",19700101,20991231,""
"A1025000010000001",0,"RINCHU_OBX_CD","尿比重定量 [屈折計法]",3019150,"LOINC",19700101,20991231,""
"A2008000019000002",0,"RINCHU_OBX_CD","便ヘモグロビン定性",3016251,"LOINC",19700101,20991231,""
"A20080000190000C6",0,"RINCHU_OBX_CD","便ヘモグロビン定量",40761554,"LOINC",20100217,20991231,""
"B10010000200000G5",0,"RINCHU_OBX_CD","赤血球数",3020416,"LOINC",19700101,20991231,""
"B10020000200000G1",0,"RINCHU_OBX_CD","白血球数",3000905,"LOINC",19700101,20991231,""
"B10030000200000G1",0,"RINCHU_OBX_CD","血小板数(PLT)",3024929,"LOINC",19700101,20991231,""
"B1004000020000055",0,"RINCHU_OBX_CD","ヘモグロビン(Hb)",3000963,"LOINC",19700101,20991231,""
"B1005000020000012",0,"RINCHU_OBX_CD","ヘマトクリット(Ht)",3023314,"LOINC",19700101,20991231,""
"B1006000020000047",0,"RINCHU_OBX_CD","平均赤血球容積(MCV)",3023599,"LOINC",19700101,20991231,""
"B10070000200000E1",0,"RINCHU_OBX_CD","平均赤血球血色素量(MCH)",3012030,"LOINC",19700101,20991231,""
"B1008000020000012",0,"RINCHU_OBX_CD","平均赤血球血色素濃度(MCHC)",3009744,"LOINC",19700101,20991231,""
"B1008000020000055",0,"RINCHU_OBX_CD","平均赤血球血色素濃度(MCHC)",3009744,"LOINC",19700101,20991231,""
"B1038000120000012",0,"RINCHU_OBX_CD","好中球 [％]",3008342,"LOINC",19700101,20991231,""
"B10380001200000G1",0,"RINCHU_OBX_CD","好中球 [個]",3013650,"LOINC",19700101,20991231,""
"B1038000520000012",0,"RINCHU_OBX_CD","リンパ球 [％]",3037511,"LOINC",19700101,20991231,""
"B10380005200000G1",0,"RINCHU_OBX_CD","リンパ球 [個]",3004327,"LOINC",19700101,20991231,""
"B20030000200000F0",0,"RINCHU_OBX_CD","ＡＰＴＴ",3013466,"LOINC",19700101,20991231,""
"B2006000020000005",0,"RINCHU_OBX_CD","ＰＴ－比率",3033658,"LOINC",19700101,20991231,""
"B2006000020000012",0,"RINCHU_OBX_CD","ＰＴ活性",3033658,"LOINC",19700101,20991231,""
"B2006000020000061",0,"RINCHU_OBX_CD","ＰＴ－ＩＮＲ",3032080,"LOINC",19700101,20991231,""
"B20060000200000F0",0,"RINCHU_OBX_CD","ＰＴ時間",3034426,"LOINC",19700101,20991231,""
"B2011000020000012",0,"RINCHU_OBX_CD","ＨＰＴ [活性]",0,"None",19700101,20991231,
"B20110000200000F0",0,"RINCHU_OBX_CD","ＨＰＴ [時間]",0,"None",19700101,20991231,
"B2014000020000085",0,"RINCHU_OBX_CD","フィブリノゲン",3008766,"LOINC",19990423,20991231,""
"B20160000200000H6",0,"RINCHU_OBX_CD","ＦＤＰ定量",3000401,"LOINC",20010928,20991231,""
"B20190000200000H6",0,"RINCHU_OBX_CD","Ｄダイマー",3051714,"LOINC",20070105,20991231,""
"B3009000020000012",0,"RINCHU_OBX_CD","HbA1c [NGSP]",3004410,"LOINC",19700101,20991231,""
"B3011000020000012",0,"RINCHU_OBX_CD","HbA1c [JDS]",40765129,"LOINC",19700101,20991231,""
"B40010001200000A4",0,"RINCHU_OBX_CD","赤沈30分値",3015183,"LOINC",19700101,20991231,""
"B40010002200000A5",0,"RINCHU_OBX_CD","赤沈1時間値",3015183,"LOINC",19700101,20991231,""
"B40010003200000A6",0,"RINCHU_OBX_CD","赤沈2時間値",3015183,"LOINC",19700101,20991231,""
"C1002000020000055",0,"RINCHU_OBX_CD","総蛋白(TP)",3020630,"LOINC",19700101,20991231,""
"C1003000020000055",0,"RINCHU_OBX_CD","アルブミン(ALB)",3024561,"LOINC",19700101,20991231,""
"C1004000020000005",0,"RINCHU_OBX_CD","A/G比",3020509,"LOINC",19700101,20991231,""
"C10050000200000F2",0,"RINCHU_OBX_CD","チモール混濁試験（TTT）",1616640,"LOINC",20210823,20991231,""
"C10060000200000F2",0,"RINCHU_OBX_CD","硫酸亜鉛混濁試験（ZTT）",0,"None",19700101,20991231,
"C20010000200000F7",0,"RINCHU_OBX_CD","クレアチンキナーゼ(CK)",3007220,"LOINC",19700101,20991231,""
"C20020000200000C6",0,"RINCHU_OBX_CD","ＣＫ－ＭＢ [濃度]",3005785,"LOINC",19971104,20991231,""
"C20020000200000F7",0,"RINCHU_OBX_CD","ＣＫ－ＭＢ [活性]",3029790,"LOINC",20021014,20991231,""
"C2006000220000012",0,"RINCHU_OBX_CD","CK-MBアイソザイム",3048863,"LOINC",19700101,20991231,""
"C20080000200000F7",0,"RINCHU_OBX_CD","ＡＳＴ",3013721,"LOINC",19700101,20991231,""
"C20110000200000F7",0,"RINCHU_OBX_CD","ＡＬＴ",3006923,"LOINC",19700101,20991231,""
"C20120000200000F7",0,"RINCHU_OBX_CD","ＬＤＨ [JSCC法]",3005225,"LOINC",19700101,20991231,""
"C20120000200000F7",0,"RINCHU_OBX_CD","ＬＤＨ [IFCC法]",3022250,"LOINC",19700101,20991231,""
"C2013000120000012",0,"RINCHU_OBX_CD","LDアイソザイム1(LDH1) [%]",3006898,"LOINC",19700101,20991231,""
"C2013000220000012",0,"RINCHU_OBX_CD","LDアイソザイム2(LDH2) [%]",3023919,"LOINC",19700101,20991231,""
"C2013000320000012",0,"RINCHU_OBX_CD","LDアイソザイム3(LDH3) [%]",3007858,"LOINC",19700101,20991231,""
"C2013000420000012",0,"RINCHU_OBX_CD","LDアイソザイム4(LDH4) [%]",3024830,"LOINC",19700101,20991231,""
"C2013000520000012",0,"RINCHU_OBX_CD","LDアイソザイム5(LDH5) [%]",3012481,"LOINC",19700101,20991231,""
"C2013000520000012",0,"RINCHU_OBX_CD","LDアイソザイムその他(LDHその他) [%]",4228212,"SNOMED",20020131,20991231,""
"C20170000200000F7",0,"RINCHU_OBX_CD","ＡＬＰ [JSCC法]",46235077,"LOINC",20150508,20991231,""
"C20240000200000F7",0,"RINCHU_OBX_CD","γＧＴＰ",3026910,"LOINC",19700101,20991231,""
"C20280000200000F7",0,"RINCHU_OBX_CD","コリンエステラーゼ(ChE)",3010866,"LOINC",19700101,20991231,""
"C20370000200000F7",0,"RINCHU_OBX_CD","ロイシンアミノペプチダーゼ（LAP）",3021638,"LOINC",19700101,20991231,""
"C20420000200000F7",0,"RINCHU_OBX_CD","アミラ-ゼ(AMY)",46236951,"LOINC",20150508,20991231,""
"C2043000120000012",0,"RINCHU_OBX_CD","AMYアイソザイム(S型)",3035406,"LOINC",19700101,20991231,""
"C2043000220000012",0,"RINCHU_OBX_CD","AMYアイソザイム(P型)",3019734,"LOINC",19700101,20991231,""
"C20450000200000F7",0,"RINCHU_OBX_CD","膵アミラーゼ(P-AMY)",3016417,"LOINC",19700101,20991231,""
"C20470000200000F7",0,"RINCHU_OBX_CD","リパーゼ(LP)",3004905,"LOINC",19700101,20991231,""
"C20860000100000F7",0,"RINCHU_OBX_CD","尿中ＮＡＧ活性",3046044,"LOINC",19700101,20991231,""
"C21100000200000C6",0,"RINCHU_OBX_CD","マトリックスメタロプロテイナーゼ-3（MMP-3）",46235362,"LOINC",20150629,20991231,""
"C3002000010000085",0,"RINCHU_OBX_CD","尿中クレアチニン定量",3017250,"LOINC",19700101,20991231,""
"C3002000020000085",0,"RINCHU_OBX_CD","クレアチニン(CRE)",3016723,"LOINC",19700101,20991231,""
"C3003000020000088",0,"RINCHU_OBX_CD","シスタチンＣ",3030366,"LOINC",20030226,20991231,""
"C3004000020000085",0,"RINCHU_OBX_CD","尿酸(UA)",3037556,"LOINC",19700101,20991231,""
"C3005000010000085",0,"RINCHU_OBX_CD","尿中尿素窒素 (UUN) [濃度]",3011965,"LOINC",19700101,20991231,""
"C3005000020000085",0,"RINCHU_OBX_CD","尿素窒素(BUN)",3013682,"LOINC",19700101,20991231,""
"C30080000200000H0",0,"RINCHU_OBX_CD","アンモニア",3036887,"LOINC",19700101,20991231,""
"C4001000020000085",0,"RINCHU_OBX_CD","グルコース",44816672,"LOINC",20140327,20991231,""
"C4013000020000012",0,"RINCHU_OBX_CD","グリコアルブミン",3034826,"LOINC",19700101,20991231,""
"C40180000200000H6",0,"RINCHU_OBX_CD","1,5アンヒロドグルシトール",3039499,"LOINC",20080929,20991231,""
"C5001000020000085",0,"RINCHU_OBX_CD","乳酸",3020138,"LOINC",19971218,20991231,""
"C6002000020000085",0,"RINCHU_OBX_CD","中性脂肪(TG)",3022192,"LOINC",19700101,20991231,""
"C6005000020000085",0,"RINCHU_OBX_CD","総コレステロール(T-CHO)",3027114,"LOINC",19700101,20991231,""
"C6008000020000085",0,"RINCHU_OBX_CD","HDL-コレステロ-ル(HDL-C)",3007070,"LOINC",19700101,20991231,""
"C6011000020000085",0,"RINCHU_OBX_CD","LDL-コレステロ-ル(LDL-C)",3028437,"LOINC",19700101,20991231,""
"C60240000200000J0",0,"RINCHU_OBX_CD","総胆汁酸",3028110,"LOINC",19980116,20991231,""
"C60940000200000C6",0,"RINCHU_OBX_CD","肺サーファクタントプロテインD(SP-D)",44817214,"LOINC",20140207,20991231,""
"C7001000120000001",0,"RINCHU_OBX_CD","pH（血液ガス）",3010421,"LOINC",19700101,20991231,""
"C70020000100000B1",0,"RINCHU_OBX_CD","尿中ナトリウム",3003181,"LOINC",19700101,20991231,""
"C70020000200000B1",0,"RINCHU_OBX_CD","ナトリウム(Na)",46235784,"LOINC",20150508,20991231,""
"C70030000100000B1",0,"RINCHU_OBX_CD","尿中カリウム",3016038,"LOINC",19700101,20991231,""
"C70030000200000B1",0,"RINCHU_OBX_CD","カリウム(K)",46235078,"LOINC",20150508,20991231,""
"C70040000100000B1",0,"RINCHU_OBX_CD","尿中クロール",3007733,"LOINC",19700101,20991231,""
"C70040000200000B1",0,"RINCHU_OBX_CD","クロール(Cl)",46235783,"LOINC",20150508,20991231,""
"C7005000020000085",0,"RINCHU_OBX_CD","マグネシウム(Mg)",40758049,"LOINC",20090123,20991231,""
"C7006000010000085",0,"RINCHU_OBX_CD","尿中カルシウム",3018098,"LOINC",19700101,20991231,""
"C7006000020000085",0,"RINCHU_OBX_CD","カルシウム(Ca)",3009198,"LOINC",19700101,20991231,""
"C70070000200000B1",0,"RINCHU_OBX_CD","イオン化カルシウム",3021347,"LOINC",19700101,20991231,""
"C7008000020000085",0,"RINCHU_OBX_CD","無機リン(IP)",3011904,"LOINC",19700101,20991231,""
"C80010000200000H0",0,"RINCHU_OBX_CD","血清鉄(Fe)",3002400,"LOINC",19700101,20991231,""
"C80020000200000H0",0,"RINCHU_OBX_CD","総鉄結合能（TIBC）",3021044,"LOINC",19700101,20991231,""
"C80030000200000H0",0,"RINCHU_OBX_CD","不飽和鉄結合能(UIBC)",3005168,"LOINC",19700101,20991231,""
"C8010000020000012",0,"RINCHU_OBX_CD","トランスフェリン飽和度（TSAT）",3000185,"LOINC",19700101,20991231,""
"C8011000020000085",0,"RINCHU_OBX_CD","総ビリルビン(T-BIL)",3024128,"LOINC",19700101,20991231,""
"C8012000020000085",0,"RINCHU_OBX_CD","直接ビリルビン(D-Bil)",3027597,"LOINC",19700101,20991231,""
"C8013040120000085",0,"RINCHU_OBX_CD","間接ビリルビン(I-Bil)",3007359,"LOINC",19700101,20991231,""
"E1001000020000085",0,"RINCHU_OBX_CD","免疫グロブリンG(IgG)",3005719,"LOINC",19700101,20991231,""
"E1002000020000085",0,"RINCHU_OBX_CD","免疫グロブリンG(IgA)",3007164,"LOINC",19700101,20991231,""
"E1003000020000085",0,"RINCHU_OBX_CD","免疫グロブリンG(IgM)",3028026,"LOINC",19700101,20991231,""
"E20010000200000F8",0,"RINCHU_OBX_CD","血清補体価(CH50)",3028461,"LOINC",19700101,20991231,""
"E2004000020000085",0,"RINCHU_OBX_CD","補体C3",3000620,"LOINC",19700101,20991231,""
"E2005000020000085",0,"RINCHU_OBX_CD","補体C4",3017766,"LOINC",19700101,20991231,""
"E3009000020000085",0,"RINCHU_OBX_CD","ハプトグロビン",3012336,"LOINC",19700101,20991231,""
"E3018000020000088",0,"RINCHU_OBX_CD","β2-マイクログロブリン(B2MG)",3013201,"LOINC",19700101,20991231,""
"E3019000020000085",0,"RINCHU_OBX_CD","C反応性蛋白(CRP)",1091617,"LOINC",20240806,20991231,""
"E30270000200000C6",0,"RINCHU_OBX_CD","トロポニンＴ",3019800,"LOINC",19700101,20991231,""
"E30280000200000C6",0,"RINCHU_OBX_CD","心筋トロポニン I",3021337,"LOINC",19700101,20991231,""
"E30290000200000C6",0,"RINCHU_OBX_CD","フェリチン",3001122,"LOINC",19700101,20991231,""
"E30570000200000F8",0,"RINCHU_OBX_CD","シアル化糖鎖抗原KL-6",1002244,"LOINC",20191213,20991231,""
"E30580000200000C6",0,"RINCHU_OBX_CD","プロカルシトニン(PCT)",3046279,"LOINC",20030423,20991231,""
"E40010000200000C6",0,"RINCHU_OBX_CD","癌胎児性抗原(CEA)",3003785,"LOINC",19700101,20991231,""
"E40020000200000C6",0,"RINCHU_OBX_CD","α-フェトプロテイン(AFP)",3009306,"LOINC",19700101,20991231,""
"E4004000020000012",0,"RINCHU_OBX_CD","AFP-L1%",0,"None",19700101,20991231,
"E4006000020000012",0,"RINCHU_OBX_CD","AFP-L3%",3031987,"LOINC",19700101,20991231,""
"E40160000200000F8",0,"RINCHU_OBX_CD","CA125",3037551,"LOINC",19700101,20991231,""
"E40190000200000F8",0,"RINCHU_OBX_CD","CA15-3",3006588,"LOINC",19700101,20991231,""
"E40210000200000F8",0,"RINCHU_OBX_CD","CA19-9",3022914,"LOINC",20000301,20991231,""
"E40270000200000F8",0,"RINCHU_OBX_CD","DUPAN-2",0,"None",19700101,20991231,
"E40280000200000F8",0,"RINCHU_OBX_CD","シアリルLeX-i抗原(SLX)",0,"None",19700101,20991231,
"E40310000200000F8",0,"RINCHU_OBX_CD","SPan-1",0,"None",19700101,20991231,
"E40320000200000C6",0,"RINCHU_OBX_CD","扁平上皮癌関連抗原(SCC抗原)",3005411,"LOINC",19961101,20991231,""
"E40330000200000C6",0,"RINCHU_OBX_CD","前立腺特異抗原(PSA)",3013603,"LOINC",19700101,20991231,""
"E40380000200000F7",0,"RINCHU_OBX_CD","組織ポリペプチド抗原(TPA)",40766172,"LOINC",20110214,20991231,""
"E40390000200000C6",0,"RINCHU_OBX_CD","サイトケラチン19フラグメント(シフラ)",3000659,"LOINC",20000707,20991231,""
"E40450000200000C6",0,"RINCHU_OBX_CD","神経特異性エノラーゼ(NSE)",3028531,"LOINC",19700101,20991231,""
"E40500000200000B9",0,"RINCHU_OBX_CD","PIVKA-Ⅱ",0,"None",19700101,20991231,
"E40510000200000E3",0,"RINCHU_OBX_CD","ガストリン放出ペプチド前駆体(ProGRP)",36032189,"LOINC",20201215,20991231,""
"E5001000020000002",0,"RINCHU_OBX_CD","抗核抗体(FA法を除く)-判定",3050002,"LOINC",20061110,20991231,""
"E5001000020000005",0,"RINCHU_OBX_CD","抗核抗体(FA法を除く)-測定値",3040662,"LOINC",20050411,20991231,""
"E5001000020000034",0,"RINCHU_OBX_CD","抗核抗体(FA法を除く)-測定値",3050002,"LOINC",20061110,20991231,""
"E5001000020000060",0,"RINCHU_OBX_CD","抗核抗体(FA法を除く)-測定値",3050002,"LOINC",20061110,20991231,""
"E50010000200000F8",0,"RINCHU_OBX_CD","抗核抗体(FA法を除く)-測定値",3021587,"LOINC",20001020,20991231,""
"E5002000120000006",0,"RINCHU_OBX_CD","抗核抗体(FA法)-抗体価",3030077,"LOINC",20021122,20991231,""
"E50040000200000F8",0,"RINCHU_OBX_CD","抗DNA抗体",3023420,"LOINC",19700101,20991231,""
"E50390000200000F8",0,"RINCHU_OBX_CD","リウマトイド因子(RF)",3021614,"LOINC",19700101,20991231,""
"E50820000200000F8",0,"RINCHU_OBX_CD","抗GAD抗体",3020148,"LOINC",19971016,20991231,""
"E50830000200000F8",0,"RINCHU_OBX_CD","IA-2抗体",3016273,"LOINC",19700101,20991231,""
"E50840000200000F8",0,"RINCHU_OBX_CD","亜鉛トランスポーター8抗体（ZnT8）",46235190,"LOINC",20150619,20991231,""
"E5093000020000012",0,"RINCHU_OBX_CD","インスリン抗体（125I結合率）",4290342,"SNOMED",20020131,20991231,""
"E50930000200000F8",0,"RINCHU_OBX_CD","インスリン抗体（濃度）",3037870,"LOINC",19960815,20991231,""
"E51150000200000F8",0,"RINCHU_OBX_CD","抗糸球体基底膜抗体（抗GBM抗体）",3032700,"LOINC",20070810,20991231,""
"E51450000200000F8",0,"RINCHU_OBX_CD","抗好中球細胞質プロテイナーゼ3抗体（PR3-ANCA）",3009445,"LOINC",19700101,20991231,""
"E51460000200000F8",0,"RINCHU_OBX_CD","抗好中球細胞質ミエロペルオキシダーゼ抗体（MPO-ANCA）",3023150,"LOINC",19700101,20991231,""
"H10010000200000C6",0,"RINCHU_OBX_CD","成長ホルモン（GH）",3023709,"LOINC",19700101,20991231,""
"H10090000200000C6",0,"RINCHU_OBX_CD","プロラクチン（PRL）",3004722,"LOINC",19700101,20991231,""
"H10100000200000E3",0,"RINCHU_OBX_CD","副腎皮質刺激ホルモン（ACTH）",3035637,"LOINC",19700101,20991231,""
"H10110000200000B9",0,"RINCHU_OBX_CD","黄体形成ホルモン（LH）",3009214,"LOINC",19700101,20991231,""
"H10120000200000B9",0,"RINCHU_OBX_CD","卵胞刺激ホルモン（FSH）",3023323,"LOINC",19700101,20991231,""
"H10160000200000J5",0,"RINCHU_OBX_CD","甲状腺刺激ホルモン(TSH)",3009201,"LOINC",19700101,20991231,""
"H20020000200000E3",0,"RINCHU_OBX_CD","遊離トリヨードサイロニン(FT3)",3026925,"LOINC",19700101,20991231,""
"H20060000200000C2",0,"RINCHU_OBX_CD","遊離サイロキシン(FT4)",3008598,"LOINC",19700101,20991231,""
"H30040000200000E3",0,"RINCHU_OBX_CD","副甲状腺ホルモン (PTH)-インタクト",3000067,"LOINC",19700101,20991231,""
"H30050000200000E3",0,"RINCHU_OBX_CD","副甲状腺ホルモン(Whole PTH)",1175563,"LOINC",20181214,20991231,""
"H40050000200000H0",0,"RINCHU_OBX_CD","コルチゾール",3009682,"LOINC",19700101,20991231,""
"H70010000200000J5",0,"RINCHU_OBX_CD","インスリン(IRI)",3016244,"LOINC",19700101,20991231,""
"H70050000100000C6",0,"RINCHU_OBX_CD","尿中Ｃペプチド",3010623,"LOINC",19700101,20991231,""
"H70050000200000C6",0,"RINCHU_OBX_CD","C-ペプチド(CPR)",3010084,"LOINC",19700101,20991231,""
"H80390000200000E3",0,"RINCHU_OBX_CD","BNP",3011960,"LOINC",19700101,20991231,""
"H80400000200000E3",0,"RINCHU_OBX_CD","NT-proBNP",3029187,"LOINC",19700101,20991231,""
"K1001000020000004",0,"RINCHU_OBX_CD","血液型-ABO",3002529,"LOINC",19700101,20991231,""
"K1006000020000004",0,"RINCHU_OBX_CD","血液型-RhD因子",3003310,"LOINC",19700101,20991231,""
"L20080000200000A0",0,"RINCHU_OBX_CD","推定糸球体濾過率(eGFR)",40771922,"LOINC",20111101,20991231,""
"V1055000020000002",0,"RINCHU_OBX_CD","梅毒血清反応(STS)-判定",3036639,"LOINC",19700101,20991231,""
"V1055000020000006",0,"RINCHU_OBX_CD","梅毒血清反応(STS)-測定値",3008934,"LOINC",19700101,20991231,""
"V10550000200000F2",0,"RINCHU_OBX_CD","梅毒血清反応(STS)-測定値",3036872,"LOINC",19700101,20991231,""
"V1061000020000002",0,"RINCHU_OBX_CD","梅毒トレポネーマ抗体-判定",3019832,"LOINC",19700101,20991231,""
"V1061000020000006",0,"RINCHU_OBX_CD","梅毒トレポネーマ抗体-測定値",3010055,"LOINC",19700101,20991231,""
"V1061000020000034",0,"RINCHU_OBX_CD","梅毒トレポネーマ抗体-測定値",0,"None",19700101,20991231,
"V1061000020000060",0,"RINCHU_OBX_CD","梅毒トレポネーマ抗体-測定値",0,"None",19700101,20991231,
"V10610000200000B9",0,"RINCHU_OBX_CD","梅毒トレポネーマ抗体-測定値",3015378,"LOINC",19960826,20991231,""
"V10610000200000F2",0,"RINCHU_OBX_CD","梅毒トレポネーマ抗体-測定値",3015378,"LOINC",19960826,20991231,""
"V10610000200000F8",0,"RINCHU_OBX_CD","梅毒トレポネーマ抗体-測定値",3015378,"LOINC",19960826,20991231,""
"V2010000020000002",0,"RINCHU_OBX_CD","HBs抗原定性（検出）",3019284,"LOINC",19700101,20991231,""
"V2010000020000006",0,"RINCHU_OBX_CD","HBs抗原半定量",4168615,"SNOMED",20020131,20991231,""
"V2010000020000034",0,"RINCHU_OBX_CD","HBs抗原定量（測定値）",4168615,"SNOMED",20020131,20991231,""
"V20100000200000F8",0,"RINCHU_OBX_CD","HBs抗原定量（測定値）",40761553,"LOINC",20100217,20991231,""
"V2011000020000002",0,"RINCHU_OBX_CD","HBs抗体定性（判定）",3017797,"LOINC",19700101,20991231,""
"V2011000020000006",0,"RINCHU_OBX_CD","HBs抗体半定量",3027726,"LOINC",20020520,20991231,""
"V20110000200000B9",0,"RINCHU_OBX_CD","HBs抗体定量（測定値）",3023421,"LOINC",19980604,20991231,""
"V2168000020000002",0,"RINCHU_OBX_CD","HCV抗体定性（判定）",3017143,"LOINC",19980604,20991231,""
"V2168000020000006",0,"RINCHU_OBX_CD","HCV抗体半定量",37208657,"SNOMED",20190601,20991231,""
"V2168000020000034",0,"RINCHU_OBX_CD","HCV抗体定量（測定値）",1091388,"LOINC",20240806,20991231,""
"V2171000020000002",0,"RINCHU_OBX_CD","HCVコア蛋白（判定）",21492332,"LOINC",20160624,20991231,""
"V2171000020000034",0,"RINCHU_OBX_CD","HCVコア蛋白（測定値）",37172037,"SNOMED",20230607,20991231,""
"V2171000020000048",0,"RINCHU_OBX_CD","HCVコア蛋白（測定値）",40758044,"LOINC",20090123,20991231,""
"V2184000020000002",0,"RINCHU_OBX_CD","HCV-RNA定量（判定）",3021125,"LOINC",19700101,20991231,""
"V2184000020000080",0,"RINCHU_OBX_CD","HCV-RNA定量（測定値）",3049680,"LOINC",20061026,20991231,""
"V2254000120000002",0,"RINCHU_OBX_CD","HIV-1抗体(特異抗体)-判定",36203852,"LOINC",20170623,20991231,""
"V2256000020000041",0,"RINCHU_OBX_CD","HIV-1 RNA定量",3010747,"LOINC",19990224,20991231,""
"V2258000120000002",0,"RINCHU_OBX_CD","HIV-2抗体(特異抗体)-判定",3015682,"LOINC",19700101,20991231,""
"V2260000920000002",0,"RINCHU_OBX_CD","HIV-1+2抗体(特異抗体)-判定",21492993,"LOINC",20160624,20991231,""
"V2263000020000002",0,"RINCHU_OBX_CD","HIV1+2抗原･抗体-判定",1091714,"LOINC",20240806,20991231,""
"V2263000020000034",0,"RINCHU_OBX_CD","HIV1+2抗原･抗体-測定値",0,"None",19700101,20991231,
